EL11        PPD4        0x41A   2   rw
EL11        PPD5        0x41C   2   rw
EL11        PPD6        0x41E   2   rw
EL11        PPD7        0x420   2   rw
EL11        DVIS        0x422   2   rw

EL12        MSTR        0x380   2   rw
EL12        GTC0        0x382   2   rw
EL12        GTC1        0x384   2   rw
EL12        GTS0        0x386   2   rw
EL12        GTS1        0x388   2   r
EL12        IGM         0x38A   2   rw
EL12        GPWT        0x38C   2   rw
EL12        ES0         0x38E   2   rw
EL12        EM0         0x390   2   rw
EL12        ES1         0x392   2   rw
EL12        EM1         0x394   2   rw
EL12        ES2         0x396   2   rw
EL12        EM2         0x398   2   rw
EL12        MCUIS       0x39A   2   rw
EL12        MCUIM       0x39C   2   rw
EL12        DVIM        0x39E   2   rw
EL12        TBPRE       0x3A0   2   rw
EL12        TBPREM      0x3A2   2   rw
EL12        TRQBC       0x3A4   2   rw
EL12        TRQBCM      0x3A6   2   rw
EL12        TMQBC       0x3A8   2   r
EL12        TCFC        0x3AA   2   rw
EL12        TRFC        0x3AC   2   rw
EL12        TRAFN_H     0x3AE   2   rw
EL12        TRAFN_L     0x3B0   2   rw
EL12        TRAFNM_H    0x3B2   2   rw
EL12        TRAFNM_L    0x3B4   2   rw
EL12        TCFN_H      0x3B6   2   rw
EL12        TCFN_L      0x3B8   2   rw
EL12        TQBCFT      0x3BA   2   rw
EL12        TPIT        0x3BC   2   rw
EL12        TPITM       0x3BE   2   rw
EL12        QBCO        0x3C0   2   rw
EL12        QBCO_UTF_F  0x3C2   2   rw
EL12        QBCO_UTF_Q  0x3C4   2   rw
EL12        QBCO_UC0    0x3C6   2   rw
EL12        QBCO_UC1    0x3C8   2   rw
EL12        EG_FT0_CFG  0x3CA   2   rw
EL12        EG_FT1_CFG  0x3CC   2   rw
EL12        EG_NFT_CFG  0x3CE   2   rw
EL12        EG_MA_CFG   0x3D0   2   rw
EL12        EG_MB_CFG   0x3D2   2   rw
EL12        EG_MC_CFG   0x3D4   2   rw
EL12        EG_PT_CFG   0x3D6   2   rw
EL12        EG_FPTR     0x3D8   2   r
EL12        EG_MPTR0    0x3DA   2   r
EL12        EG_MPTR1    0x3DC   2   r
EL12        EG_D0_FD    0x3DE   2   rw
EL12        EG_D0_QD    0x3E0   2   rw
EL12        EG_D1_FD    0x3E2   2   rw
EL12        EG_D1_QD    0x3E4   2   rw
EL12        EG_D2_FD    0x3E6   2   rw
EL12        EG_D2_QD    0x3E8   2   rw
EL12        EG_D3_FD    0x3EA   2   rw
EL12        EG_D3_QD    0x3EC   2   rw
EL12        LP0         0x3EE   2   rw
EL12        LP1         0x3F0   2   rw
EL12        LP2         0x3F2   2   rw
EL12        LP3         0x3F4   2   rw
EL12        PCFG        0x3F6   2   rw
EL12        PD          0x3F8   2   rw
EL12        PS          0x3FA   2   r
EL12        PTC         0x3FC   2   rw
EL12        PDIMASK     0x3FE   2   rw
EL12        EG_MD       0x400   2   rw
EL12        ECGM        0x402   2   rw
EL12        ECD         0x404   2   rw
EL12        ECFSGC      0x406   2   rw
EL12        EFSD        0x408   2   rw
EL12        EFSR        0x40A   2   rw
EL12        EFSC        0x40C   2   rw
EL12        DTX         0x40E   2   rw
EL12        TMC         0x410   2   rw
EL12        PPD0        0x412   2   rw
EL12        PPD1        0x414   2   rw
EL12        PPD2        0x416   2   rw
EL12        PPD3        0x418   2   rw
EL12        PPD4        0x41A   2   rw
EL12        PPD5        0x41C   2   rw
EL12        PPD6        0x41E   2   rw
EL12        PPD7        0x420   2   rw
EL12        DVIS        0x422   2   rw

EL11_DSM    COUNT32     0x000   4   rw
EL11_DSM    REFCOUNT    0x004   4   rw
EL11_DSM    MEASTIME    0x008   4   rw
EL11_DSM    SLEEPTIME   0x00C   4   rw
EL11_DSM    RESTART_TIME 0x010  4   rw
EL11_DSM    WAKETIME    0x014   4   rw
EL11_DSM    WARMTIME    0x018   4   rw
EL11_DSM    LOCKTIME    0x01C   4   rw
EL11_DSM    CONTROL0    0x020   4   rw
EL11_DSM    CONTROL1    0x024   4   rw
EL11_DSM    CTREN       0x028   4   rw
EL11_DSM    STATUS      0x02C   4   rw
EL11_DSM    STATE       0x030   4   r
EL11_DSM    INT_STATUS  0x034   4   rw
EL11_DSM    MASK        0x038   4   rw
EL11_DSM    COUNT32_CAP 0x03C   4   r
EL11_DSM    WARMPER     0x040   4   rw
EL11_DSM    LOCKPER     0x044   4   rw
EL11_DSM    POSCOUNT    0x048   4   r
EL11_DSM    MGPER       0x04C   4   rw

EL11_DSM    COUNT32     0x000   4   rw
EL12_DSM    REFCOUNT    0x004   4   rw
EL12_DSM    MEASTIME    0x008   4   rw
EL12_DSM    SLEEPTIME   0x00C   4   rw
EL12_DSM    RESTART_TIME 0x010  4   rw
EL12_DSM    WAKETIME    0x014   4   rw
EL12_DSM    WARMTIME    0x018   4   rw
